_id,titulo,precio,url,categoria
68acb845fd4ba1931ade63ce,Pc Gamer Rgb Ryzen 7 5700g + 32gb + Ssd 512gb + Monitor 22'',2719900,https://articulo.mercadolibre.com.co/MCO-1505401677-pc-gamer-rgb-ryzen-7-5700g-32gb-ssd-512gb-monitor-22-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO1505401677&sid=search,computador
68acb845fd4ba1931ade63cf,Aio Lenovo Thinkcentre Neo50a24 G5 Core I5 16gb 512g Color Luna Grey,2777667,https://www.mercadolibre.com.co/aio-lenovo-thinkcentre-neo50a24-g5-core-i5-16gb-512g-color-luna-grey/p/MCO38813834#polycard_client=search-nordic&searchVariation=MCO38813834&position=15&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO2880580916&sid=search,computador
68acb845fd4ba1931ade63d0,Cpu Hp Prodesk 600 Core I5 4ta 8gb Ram Disco 500gb 8 Gb (Reacondicionado),350000,https://www.mercadolibre.com.co/cpu-hp-prodesk-600-core-i5-4ta-8gb-ram-disco-500gb/up/MCOU2983865367#polycard_client=search-nordic&searchVariation=MCOU2983865367&position=16&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO1535513571&sid=search,computador
68acb845fd4ba1931ade63d1,Torre Gamer Rgb Cpu Ryzen 7-5700g + Ram 16gb + 500gb Ssd @pd,2249000,https://articulo.mercadolibre.com.co/MCO-1055615486-torre-gamer-rgb-cpu-ryzen-7-5700g-ram-16gb-500gb-ssd-pd-_JM?searchVariation=182641045151#polycard_client=search-nordic&searchVariation=182641045151&position=44&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63d2,Torre Gamer Ryzen 7 5700x Ddr4 32gb Ssd 1tb Rtx 4060 8gb,4999900,https://articulo.mercadolibre.com.co/MCO-2677665298-torre-gamer-ryzen-7-5700x-ddr4-32gb-ssd-1tb-rtx-4060-8gb-_JM?searchVariation=185164071677#polycard_client=search-nordic&searchVariation=185164071677&position=45&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63d3,Todo En Uno Aio 24-cb1028la Core I5 1235u 8gb 512gb Fhd 24 Color Negro,3000000,https://www.mercadolibre.com.co/todo-en-uno-aio-24-cb1028la-core-i5-1235u-8gb-512gb-fhd-24-color-negro/p/MCO44711212#polycard_client=search-nordic&searchVariation=MCO44711212&position=17&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO1519167095&sid=search,computador
68acb845fd4ba1931ade63d4,Hp Prodesk Core I5 4ta Gen 240gb Ssd + Monitor 19 8 Gb (Reacondicionado),735000,https://www.mercadolibre.com.co/hp-prodesk-core-i5-4ta-gen-240gb-ssd--monitor-19/up/MCOU2424559338#polycard_client=search-nordic&searchVariation=MCOU2424559338&position=18&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO2239018776&sid=search,computador
68acb845fd4ba1931ade63d5,Computador I5 Ram 8gb Ssd 240gb + Monitor 19 8 Gb (Reacondicionado),999999,https://www.mercadolibre.com.co/computador-i5-ram-8gb-ssd-240gb--monitor-19/up/MCOU2419285731#polycard_client=search-nordic&searchVariation=MCOU2419285731&position=19&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO2217292774&sid=search,computador
68acb845fd4ba1931ade63d6,Sistema Combo Kit Pos Completo Equipos + Obsequio Programa,1570000,https://articulo.mercadolibre.com.co/MCO-560473979-sistema-combo-kit-pos-completo-equipos-obsequio-programa-_JM?searchVariation=174763486419#polycard_client=search-nordic&searchVariation=174763486419&position=46&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c,computador
68acb845fd4ba1931ade63d7,Todo En Uno Aio Lenovo A100 Core I3 N305 8gb 512gb Fhd 23.8 Color Gris,2599000,https://www.mercadolibre.com.co/todo-en-uno-aio-lenovo-a100-core-i3-n305-8gb-512gb-fhd-238-color-gris/p/MCO49749403#polycard_client=search-nordic&searchVariation=MCO49749403&position=20&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO1584332861&sid=search,computador
68acb845fd4ba1931ade63d8,Cpu Torre Intel Core I7 6ta Gen Ram 8gb Disco 500gb 8 Gb,650000,https://www.mercadolibre.com.co/cpu-torre-intel-core-i7-6ta-gen-ram-8gb-disco-500gb/up/MCOU3049363081#polycard_client=search-nordic&searchVariation=MCOU3049363081&position=21&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO2827715316&sid=search,computador
68acb845fd4ba1931ade63d9,Pc Dell Optiplex Micro Core I5 Ram 16gb Ssd 240gb Monitor 24,1184900,https://articulo.mercadolibre.com.co/MCO-2839853900-pc-dell-optiplex-micro-core-i5-ram-16gb-ssd-240gb-monitor-24-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO2839853900&sid=search,computador
68acb845fd4ba1931ade63da,Todo En Uno Thinkcentre Neo 50a Core I7 13620h 16gb 512gb Color Gris,3501625,https://www.mercadolibre.com.co/todo-en-uno-thinkcentre-neo-50a-core-i7-13620h-16gb-512gb-color-gris/p/MCO48795815#polycard_client=search-nordic&searchVariation=MCO48795815&position=22&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO1590551075&sid=search,computador
68acb845fd4ba1931ade63db,Dell Optiplex 7040 8 Gb (Reacondicionado),619900,https://www.mercadolibre.com.co/dell-optiplex-7040/up/MCOU2842104767#polycard_client=search-nordic&searchVariation=MCOU2842104767&position=23&search_layout=grid&type=product&tracking_id=546dedb4-0bd4-4958-b101-6559166ee58c&wid=MCO2749677210&sid=search,computador
